Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y,Staff_Count,Budget
2025,10,MEDAK,MEDAK,Narsingi,1704332,Dhumda tanda,2,0,2,0,0,7,1,6,0,0,9,0,9,0,0,,
2025,10,KARIMNAGAR,HUZURABAD,Challur,2004118,Challoor-2,1,1,0,0,0,8,3,0,5,0,7,2,0,5,0,,
2025,10,HYDERABAD,NAMPALLY,BAHADURPURA IV,1605124,Misri gunj,4,0,0,0,4,50,0,0,2,48,31,0,0,5,26,,
2025,10,KARIMNAGAR,HUZURABAD,Jammikunta,2004220,Pittalawada,10,5,0,5,0,32,11,0,19,2,31,15,0,16,0,,
2025,10,SIDDIPET,HUSNABAD,SHANIGARAM,2003109,Thangallapally-I,2,0,0,2,0,10,0,0,10,0,16,0,0,14,2,,
2025,10,HYDERABAD,NAMPALLY,BAHADURPURA I,1605119,N M Guda,0,0,0,0,0,45,10,4,24,7,32,12,5,13,2,,
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Kismatpur,1509030,Darga-2,2,0,0,1,1,45,4,0,24,17,47,2,0,25,20,,
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Gopi nagar,1513067,Indiragandhi Nagar -Chandanagar _Papireddynagar,8,1,1,5,1,68,18,6,41,3,19,9,3,7,0,,
2025,10,MEDAK,MEDAK,Papannapet,1704123,Papannapet - IV,3,3,0,0,0,22,22,0,0,0,15,11,0,4,0,,
2025,10,MEDAK,MEDAK,Papannapet,1704157,Kodapaka - II,2,0,0,2,0,47,2,0,45,0,23,4,0,19,0,,
2025,10,SIDDIPET,HUSNABAD,HUSNABAD,2003007,Husnabad-vii,14,2,0,7,5,72,19,1,49,3,61,18,0,41,2,,
2025,10,MEDAK,NARSAPUR,Shivampet,1705302,Seetharampur thanda,1,0,1,0,0,23,0,23,0,0,17,0,17,0,0,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Rajoli,1416131,Rajoli-IX,10,10,0,0,0,41,40,0,1,0,41,39,0,2,0,,
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Hasmathpet,1513174,Harizanwada Old B.Pally,1,1,0,0,0,110,15,3,55,37,71,12,1,37,21,,
2025,10,JOGULAMBA-GADWAL,MANOPADU,Linganvai,1416076,Linganvai-IV,6,0,0,6,0,26,0,0,24,2,17,0,0,15,2,,
2025,10,HYDERABAD,SECUNDERABAD,THIRUMALAGIRI,1602141,Rasoolpura-III,11,2,1,4,4,58,6,1,35,16,48,5,4,31,8,,
2025,10,RANGAREDDY,MAHESHWARAM,Tukkuguda,1505009,Harshaguda II,8,0,6,2,0,41,0,31,10,0,50,1,40,9,0,,
2025,10,NIRMAL,NIRMAL,Sarangapur,1912131,CHINCHOLI-M-II,6,0,2,4,0,34,0,8,24,2,34,1,6,26,1,,
2025,10,MANCHERIAL,MANCHERIAL,ACC ,1909273,Sri Reddy Colony(Court Case),0,0,0,0,0,4,0,0,2,2,6,1,0,5,0,,
2025,10,MULUGU,MULUGU,Mulugu,2111007,Krishna Colony,5,0,0,4,1,59,14,4,36,5,39,9,5,21,4,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Sudimalla,2215028,Sudimalla -I,0,0,0,0,0,4,0,4,0,0,13,0,13,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Sudimalla,2215360,Kollapuram-2,2,0,1,1,0,9,0,8,1,0,9,0,9,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Ragaboinagudem,2215377,S.N.Puram -1 Main,2,0,0,2,0,7,0,0,7,0,13,0,0,13,0,,
2025,10,NIRMAL,NIRMAL,Mujgi,1912114,MUJGI-I,2,0,0,2,0,28,2,1,24,1,55,2,6,47,0,,
2025,10,KHAMMAM,KAMEPALLI,Gatekarepally,2223116,Baluthanda,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,
2025,10,WANAPARTHY,PEBBAIR,Annaram,1410206,Remuddula-I,1,0,0,1,0,23,0,1,14,8,3,0,0,3,0,,
2025,10,WANAPARTHY,PEBBAIR,Shakapur,1419329,Mungamandinne,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,,
2025,10,WANAPARTHY,PEBBAIR,Chinnadagada,1410155,Nelabiluku-I,1,0,0,1,0,18,3,1,12,2,5,1,1,3,0,,
2025,10,WANAPARTHY,PEBBAIR,Srirangapur,1419261,Thatipamula-3,0,0,0,0,0,28,0,1,25,2,13,0,0,13,0,,
2025,10,RANGAREDDY,CHEVELLA,SHANKAR PALLY,1502139,Sankepally,1,0,0,1,0,39,11,0,28,0,27,9,0,18,0,,
2025,10,RANGAREDDY,CHEVELLA,SHABAD,1502190,Shabad l -2,5,1,1,3,0,54,10,1,28,15,39,8,0,27,4,,
2025,10,RANGAREDDY,CHEVELLA,SHABAD,1502208,Sardar Nager II,5,2,0,3,0,27,9,0,14,4,25,9,0,13,3,,
2025,10,RANGAREDDY,CHEVELLA,CHEVELLA,1502004,Chevella-IV,12,2,1,6,3,82,17,7,42,16,92,19,9,53,11,,
2025,10,RANGAREDDY,CHEVELLA,SHANKAR PALLY,1502225,Mancharlaguda,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,,
2025,10,KHAMMAM,KAMEPALLI,Govindrala,2223197,Garedepalli - 2,0,0,0,0,0,10,0,10,0,0,16,0,16,0,0,,
2025,10,MANCHERIAL,CHENNUR,vemanapally,1906244,MUKKUDUGUDEM,0,0,0,0,0,12,1,11,0,0,11,2,9,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,A S R Colony,2202195,Bhudevi Nagar,0,0,0,0,0,12,5,1,4,2,22,10,3,7,2,,
2025,10,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Arlagudem,2217010,Gangollu-II,0,0,0,0,0,5,2,1,2,0,3,0,3,0,0,,
2025,10,PEDDAPALLI,PEDDAPALLY,Garrepalli,2015208,AITHRAJPALLY-2,3,0,0,2,1,15,5,0,9,1,15,8,0,7,0,,
2025,10,PEDDAPALLI,PEDDAPALLY,Garrepalli,2015015,Gattepalli-I,8,1,1,5,1,21,8,2,7,4,30,6,4,18,2,,
2025,10,PEDDAPALLI,PEDDAPALLY,Peddapalli,2012157,PEDDAPALLY 8,1,0,0,0,1,58,0,0,55,3,77,0,2,75,0,,
2025,10,MANCHERIAL,CHENNUR,Bheemaram,1906158,Kothapally-2,9,4,2,2,1,22,12,0,7,3,26,18,0,6,2,,
2025,10,SURYAPET,KODAD,Ramapuram,2306122,Ramapuram-V,10,1,2,7,0,26,0,1,22,3,13,1,0,12,0,,
2025,10,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Parnasala,2217096,CHINABANDIREVU,1,0,0,1,0,6,0,0,6,0,6,0,0,6,0,,
2025,10,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Parnasala,2217103,Mukanapally,0,0,0,0,0,11,0,10,0,1,14,0,14,0,0,,
2025,10,PEDDAPALLI,PEDDAPALLY,Indurthi,2012118,ABBIDIPALLY,0,0,0,0,0,5,0,0,5,0,6,0,0,5,1,,
2025,10,PEDDAPALLI,PEDDAPALLY,Julapalli,2015076,Abbapur -1,0,0,0,0,0,9,1,0,8,0,18,0,1,15,2,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,StationBasthi,2215313,Station Basthi-2,0,0,0,0,0,11,3,4,3,1,21,3,2,14,2,,
2025,10,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909234,(V)RAMAKRISHNAPUR-II,2,1,0,1,0,20,14,0,6,0,20,15,0,5,0,,
2025,10,MANCHERIAL,MANCHERIAL,naspur,1909141,Uru Srirampur,1,1,0,0,0,23,13,3,7,0,17,7,2,8,0,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Mukundapuram,2215099,Anjanyapuram,1,0,1,0,0,6,0,3,3,0,7,0,4,3,0,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Mukundapuram,2215113,Surendranagar,3,1,0,1,1,10,1,1,6,2,10,2,0,7,1,,
2025,10,NIRMAL,NIRMAL,Soan,1912085,SOAN-III,2,2,0,0,0,15,15,0,0,0,26,25,0,1,0,,
2025,10,NARAYANPET,MADDUR,pallerla,1411017,Chintaldinne II,2,1,0,1,0,26,3,1,21,1,18,3,1,11,3,,
2025,10,MEDAK,NARSAPUR,Narsapur,1705127,Avancha,0,0,0,0,0,13,4,0,9,0,44,16,0,25,3,,
2025,10,MEDAK,NARSAPUR,Reddypally,1705025,Ibrahimbad,10,3,0,6,1,42,22,0,19,1,20,6,0,14,0,,
2025,10,MEDAK,NARSAPUR,Toopran,1702060,Toopran-II,3,3,0,0,0,23,22,0,1,0,19,19,0,0,0,,
2025,10,NARAYANPET,MADDUR,kosgi,1411085,Kosgi IX,11,0,0,11,0,27,0,0,26,1,17,0,0,17,0,,
2025,10,KHAMMAM,MADHIRA,BONAKAL 2,2210150,Brahamanapalli-I,7,0,0,5,2,15,0,0,12,3,12,0,1,11,0,,
2025,10,NARAYANPET,MADDUR,nidjinta,1411051,Achempally,9,0,0,8,1,33,0,0,31,2,20,0,0,20,0,,
2025,10,NARAYANPET,MADDUR,sarjakanpet,1411119,Togapoor II,3,0,0,2,1,30,0,3,24,3,36,0,7,28,1,,
2025,10,SURYAPET,TUNGATURTI,Maddirala,2318012,Reddygudem-2,3,3,0,0,0,9,7,1,1,0,8,8,0,0,0,,
2025,10,SURYAPET,TUNGATURTI,Maddirala,2318182,Polumalla-3,0,0,0,0,0,12,10,0,1,1,8,8,0,0,0,,
2025,10,SURYAPET,TUNGATURTI,Maddirala,2318203,Maddirala-II,5,5,0,0,0,21,14,1,5,1,13,11,0,1,1,,
2025,10,SURYAPET,TUNGATURTI,Maddirala,2318237,Mukkundapuram-2,0,0,0,0,0,17,17,0,0,0,7,7,0,0,0,,
2025,10,HYDERABAD,KHAIRATABAD,RehamathNagar,1601082,Hanumanstone cutters,6,0,0,5,1,42,6,8,24,4,67,15,6,40,6,,
2025,10,SURYAPET,SURYAPET (U),Balemla,2317003,Balemla-III,7,0,0,7,0,24,0,1,23,0,34,0,1,33,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Kodugal,1407116,PEDDA ADIRALA-1,6,3,0,3,0,23,12,0,10,1,12,8,1,2,1,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Badepally,1407009,SHIVAJI NAGAR,1,0,0,1,0,17,1,0,5,11,19,0,1,11,7,,
2025,10,SURYAPET,SURYAPET (U),penpahad,2317178,Penpahad-II,6,1,0,5,0,14,2,0,10,2,17,6,1,9,1,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Balanagar,1407341,MODAMPALLI,2,0,0,1,1,22,5,0,11,6,5,2,0,2,1,,
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303065,Chakalisheripalli,2,1,0,0,1,15,2,1,12,0,13,3,0,10,0,,
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303070,Kurmapalli-I,0,0,0,0,0,13,0,1,12,0,3,0,0,3,0,,
2025,10,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316067,Muthyalamma Gudi -2,1,0,0,1,0,11,0,0,10,1,28,3,0,25,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Gollapally,1407048,PEDDAIKUNTA(T),1,0,1,0,0,8,0,8,0,0,9,0,9,0,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Gollapally,1407375,Valluru,1,1,0,0,0,16,15,0,1,0,8,8,0,0,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Ranga Reddy Guda,1407307,AGRAHARAM POTLAPALLY,0,0,0,0,0,10,7,0,3,0,5,4,0,1,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Kavarampet,1407082,J.P.NAGAR,2,0,0,2,0,16,0,0,16,0,11,0,0,10,1,,
2025,10,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303104,Develathanda,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Gangapur,1407043,NEKKONDA,2,1,0,1,0,13,8,0,5,0,27,8,0,17,2,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Mothiganapur,1407252,AMMAPALLY-1,0,0,0,0,0,12,1,1,10,0,17,0,0,17,0,,
2025,10,NALGONDA,CHINTAPALLY,marriguda,2303099,Ajilapur,1,0,1,0,0,33,4,15,10,4,19,2,7,5,5,,
2025,10,SURYAPET,SURYAPET (U),JAMMIGADDA,2316033,Dubba Thanda,0,0,0,0,0,27,0,27,0,0,28,0,28,0,0,,
2025,10,SURYAPET,SURYAPET (U),yandlapally,2317037,Tekumatla-II,5,1,0,4,0,39,10,0,29,0,31,8,0,23,0,,
2025,10,SURYAPET,SURYAPET (U),yandlapally,2317042,K P Gudem,9,8,0,1,0,30,17,0,6,7,26,24,1,1,0,,
2025,10,NALGONDA,NALGONDA ,GOLLAGUDA SECTOR,2313034,Gollaguda-II (BC),6,1,0,4,1,34,6,2,20,6,13,2,0,10,1,,
2025,10,NARAYANPET,NARAYANPET,Agraharpet,1415004,II Ward-1,1,0,0,1,0,15,0,0,14,1,44,0,0,40,4,,
2025,10,RANGAREDDY,SHADNAGAR,Nandigam,1418139,Anthireddyguda,3,0,0,3,0,31,14,0,17,0,28,10,0,16,2,,
2025,10,NARAYANPET,NARAYANPET,Bhaharpet,1415038,16th Ward-2,1,0,0,1,0,39,0,0,34,5,57,1,0,52,4,,
2025,10,RANGAREDDY,SHADNAGAR,Annaram,1418071,Annaram,5,0,0,5,0,28,3,0,23,2,14,4,0,10,0,,
2025,10,NIRMAL,NIRMAL,Laxmanchanda,1912192,CHAMANPALLI-I,3,0,0,2,1,27,13,0,7,7,41,26,0,9,6,,
2025,10,NIRMAL,NIRMAL,Laxmanchanda,1912199,MALLAPUR-I,0,0,0,0,0,27,12,1,13,1,47,23,0,23,1,,
2025,10,NIRMAL,NIRMAL,R.P.Kandly,1912060,MEDIPALLI-I,0,0,0,0,0,28,3,6,17,2,60,10,9,37,4,,
2025,10,NIRMAL,NIRMAL,R.P.Kandly,1912067,KONDAPUR-I,7,0,0,7,0,28,0,0,28,0,39,0,0,39,0,,
2025,10,MULUGU,MULUGU,Mallampalli,2111029,Devanagar,4,1,0,3,0,30,4,0,25,1,25,3,1,21,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Shiridi Sai Nagar,2208118,Shakeram Banzara,1,0,1,0,0,24,0,24,0,0,18,0,18,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Shiridi Sai Nagar,2208122,Maseed Gutta,0,0,0,0,0,16,5,0,11,0,9,0,0,8,1,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Shiridi Sai Nagar,2208136,Kothuru,3,0,3,0,0,15,0,15,0,0,19,0,19,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Hemachandrapuram,2207343,RAJU THANDA,0,0,0,0,0,11,1,10,0,0,9,0,9,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Hemachandrapuram,2207425,HALYA THANDA,0,0,0,0,0,7,0,6,0,1,6,0,6,0,0,,
2025,10,ADILABAD,UTNUR,NARSAPUR B,1914046,Tandra,5,0,0,5,0,20,0,0,20,0,25,3,1,21,0,,
2025,10,ADILABAD,UTNUR,WADGAOM,1914246,GopalpurG.Guda,0,0,0,0,0,12,0,12,0,0,6,0,6,0,0,,
2025,10,ADILABAD,UTNUR,WADGAOM,1914250,Laltekdi,0,0,0,0,0,14,0,12,1,1,17,0,17,0,0,,
2025,10,ADILABAD,UTNUR,INDERVELLY,1914264,Velugu Ofice,0,0,0,0,0,12,7,3,2,0,16,9,7,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Pandurangapuram,2207118,Karakavagu,5,0,4,1,0,19,0,19,0,0,20,0,19,1,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Regalla,2207025,Rajanagaram,1,0,0,1,0,18,0,0,17,1,13,0,2,11,0,,
2025,10,ADILABAD,UTNUR,LAKKARAM,1914064,Mattadiguda-1,0,0,0,0,0,6,0,6,0,0,7,0,7,0,0,,
2025,10,ADILABAD,UTNUR,DANTHANPALLY,1914071,Narsapur-J,0,0,0,0,0,21,0,21,0,0,20,0,20,0,0,,
2025,10,RANGAREDDY,SHADNAGAR,Mogiligidda,1418037,Nagulapalli I,8,4,0,3,1,40,7,1,17,15,27,6,0,12,9,,
2025,10,NARAYANPET,NARAYANPET,Kondapoor,1414238,Kistapoor-3,10,8,0,1,1,27,19,0,5,3,27,20,0,5,2,,
2025,10,RANGAREDDY,SHADNAGAR,Chinchode,1418280,Nagrlagadda thanda,1,0,1,0,0,20,0,20,0,0,8,0,8,0,0,,
2025,10,NALGONDA,NALGONDA ,RAMULABANDA  SECTOR,2312255,Motubavigudem,0,0,0,0,0,3,0,0,0,3,1,0,0,0,1,,
2025,10,NALGONDA,NALGONDA ,SHERBUNGLOW  SECTOR,2313089,Srikrishna Nagar,3,0,0,3,0,36,1,0,35,0,21,0,0,20,1,,
2025,10,NALGONDA,NALGONDA ,PARVATHAGIRI  SECTOR,2312098,Kummarigudem -2,0,0,0,0,0,3,0,0,3,0,12,0,1,9,2,,
2025,10,NARAYANPET,NARAYANPET,Pulimamidi,1414170,Pulimamidi-IV,5,3,0,2,0,39,23,0,15,1,35,26,0,8,1,,
2025,10,RANGAREDDY,SHADNAGAR,Shadnagar,1418003,Shadnagar 3,0,0,0,0,0,58,8,2,41,7,14,3,0,10,1,,
2025,10,RANGAREDDY,SHADNAGAR,Kothur,1418105,Lokyathanda,5,0,5,0,0,17,0,14,1,2,19,0,19,0,0,,
2025,10,NALGONDA,NALGONDA ,KANGAL  SECTOR,2312064,G Yadavally-I,1,1,0,0,0,21,11,0,10,0,11,6,0,5,0,,
2025,10,RANGAREDDY,SHADNAGAR,Kothapet,1418173,Chowlapalli I,0,0,0,0,0,13,0,0,13,0,37,0,0,33,4,,
2025,10,RANGAREDDY,SHADNAGAR,Kothapet,1418314,Balicherla thanda,2,0,2,0,0,5,0,5,0,0,6,0,6,0,0,,
2025,10,NARAYANPET,NARAYANPET,Koallampally,1415106,Boinpally-2,3,2,0,1,0,24,16,0,8,0,22,15,0,7,0,,
2025,10,RANGAREDDY,SHADNAGAR,CH Ghanapur,1418246,Kasulabad Thanda,2,0,2,0,0,14,0,14,0,0,22,0,22,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,WANKDI,MODI,1915065,Surdhapur-III,2,0,2,0,0,10,0,10,0,0,17,0,17,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,WANKDI,WANKIDI,1915010,Bambara-II,1,0,0,1,0,14,1,1,10,2,33,1,1,29,2,,
2025,10,KUMARAMBHEEM-ASIFABAD,WANKDI,KARANJIWADA,2318305,Kolamguda (GL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,WANKDI,KARANJIWADA,1915167,Anduguda,3,0,3,0,0,27,4,20,2,1,35,0,32,3,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Ulvanoor,2207318,TUMMALA GUDEM,3,0,3,0,0,15,1,13,1,0,12,0,12,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Ulvanoor,2207132,Ulvanoor-3,5,0,5,0,0,16,0,16,0,0,17,0,17,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Ulvanoor,2207136,Regulagudem,3,0,3,0,0,17,0,16,1,0,12,0,12,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Mylarm,2207143,PATHABANGARUCHELAKA,0,0,0,0,0,11,11,0,0,0,9,9,0,0,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Nerellapally,1407351,JALUGADDA TANDA,2,0,2,0,0,16,0,16,0,0,4,0,4,0,0,,
2025,10,SURYAPET,SURYAPET (U),Dasaigudem,2317043,T K Pahad-I,2,0,0,1,1,25,0,0,23,2,17,1,0,16,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Badepally,1407033,GOWRISHANKAR COLONY,1,0,0,1,0,33,4,2,11,16,14,1,0,8,5,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Balanagar,1407326,BODAGUTTA TANDA,0,0,0,0,0,19,0,19,0,0,7,0,7,0,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Balanagar,1407344,GOUTAPUR,0,0,0,0,0,17,12,0,5,0,27,10,0,17,0,,
2025,10,SURYAPET,SURYAPET (U),cheedella,2317154,Cheedela-III,6,4,0,2,0,19,12,1,6,0,14,13,0,1,0,,
2025,10,SURYAPET,SURYAPET (U),cheedella,2317168,Mahamadapuram,0,0,0,0,0,21,13,0,8,0,21,14,0,7,0,,
2025,10,SURYAPET,SURYAPET (U),Areahospital,2316082,Thandu Bixam House,5,1,0,3,1,37,3,5,27,2,23,3,0,16,4,,
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303064,Madanapuram,0,0,0,0,0,10,5,0,5,0,9,3,0,5,1,,
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303071,Kurmapalli-II,1,1,0,0,0,22,14,0,8,0,10,6,0,4,0,,
2025,10,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316057,Near P S School,3,0,0,3,0,12,1,0,11,0,15,2,0,13,0,,
2025,10,NALGONDA,CHINTAPALLY,Nampally,2303132,Damera-I,7,4,0,3,0,38,15,0,23,0,23,10,0,13,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Mothiganapur,1407258,SURARAM-2,2,0,0,2,0,14,2,0,11,1,7,0,0,7,0,,
2025,10,MAHABUBNAGAR,JEDCHERLA,Gangapur,1407058,NAGASALA,0,0,0,0,0,28,13,4,10,1,32,6,6,19,1,,
2025,10,KUMARAMBHEEM-ASIFABAD,WANKDI,KERAMERI,1915099,Parandholi,0,0,0,0,0,6,6,0,0,0,12,12,0,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,TEKULAPALLI,Kachanapally,2211086,Galabha,0,0,0,0,0,3,0,3,0,0,6,0,6,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,TEKULAPALLI,Markodu,2211222,Markodu-II,1,0,0,1,0,11,1,5,4,1,7,1,2,4,0,,
2025,10,BHADRADRI-KOTHAGUDEM,TEKULAPALLI,Gundala,2211311,Devallagudem	 ,0,0,0,0,0,14,1,13,0,0,12,0,12,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,TEKULAPALLI,Bodu,2211120,R-C-Peta-II,0,0,0,0,0,11,5,4,2,0,8,2,5,1,0,,
2025,10,BHADRADRI-KOTHAGUDEM,TEKULAPALLI,Bodu,2211345,Rjaramthanda	 ,1,0,1,0,0,3,0,2,1,0,3,0,3,0,0,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),New Gollagudem ,2208103,Mader Basthi - 6,0,0,0,0,0,20,2,1,13,4,21,2,0,17,2,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Cooli Line ,2208001,Cooli Line - 7,0,0,0,0,0,13,2,0,10,1,16,4,0,12,0,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Old Kothagudem,2208035,Old Kothagudem - 2,0,0,0,0,0,5,2,0,3,0,15,4,0,8,3,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Chunchupally,2207010,Ram nagar,6,2,0,3,1,36,6,3,16,11,26,7,3,7,9,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Chunchupally,2207269,R A Colony-2,0,0,0,0,0,3,0,1,2,0,22,5,2,14,1,,
2025,10,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Madhura basthi,2208069,Subbaiah Nagar,1,1,0,0,0,10,5,1,4,0,11,5,0,5,1,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Patharlapadu,2212056,Jogulapadu,0,0,0,0,0,8,0,3,5,0,4,0,2,2,0,,
2025,10,NALGONDA,MUNUGODU,Chityal,2310158,Nerada-I,8,0,0,6,2,26,5,0,18,3,14,0,0,13,1,,
2025,10,NALGONDA,MUNUGODU,Veliminedu,2310192,Aregudem-II,5,1,0,4,0,15,3,0,11,1,8,0,0,6,2,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Sublaid,2212022,Beerolu I,2,2,0,0,0,7,5,0,1,1,8,6,0,2,0,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Jeellacheruvu,2212090,Kamsalthanda,3,0,3,0,0,12,0,12,0,0,9,0,9,0,0,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Rajeshwarpuram,2212124,Mandrajupally,5,2,0,2,1,25,8,1,16,0,26,7,1,15,3,,
2025,10,NALGONDA,CHINTAPALLY,marriguda,2303046,Marriguda-II,5,0,0,3,2,41,2,3,30,6,11,0,0,10,1,,
2025,10,SURYAPET,SURYAPET (U),yandlapally,2317036,Tekumatla-I,5,2,0,3,0,63,43,0,18,2,23,14,1,8,0,,
2025,10,NALGONDA,CHINTAPALLY,Pasunoor,2303139,Pasnoor-II,5,0,0,4,1,6,0,0,4,2,8,0,0,6,2,,
2025,10,NALGONDA,CHINTAPALLY,Pasunoor,2303157,Rajyathanda-2,1,0,1,0,0,6,0,6,0,0,4,0,4,0,0,,
2025,10,PEDDAPALLI,RAMAGUNDAM (U),Ramagundam,2013136,Mubaraknagar-2,4,1,0,3,0,54,5,0,43,6,21,2,0,19,0,,
2025,10,SANGAREDDY,ZAHEERABAD,Chiragpall,1711051,Kothur-B II,11,0,0,8,3,46,0,1,31,14,32,0,0,28,4,,
2025,10,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Pusugudem,2216210,Mamillagudem,7,0,7,0,0,8,0,8,0,0,16,0,16,0,0,,
2025,10,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,KATARAM,2008081,Kothapally,0,0,0,0,0,9,0,9,0,0,18,1,17,0,0,,
2025,10,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,KATARAM,2008188,Parikipally,1,1,0,0,0,8,8,0,0,0,8,8,0,0,0,,
2025,10,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,MAHAMUTHARAM,2008120,Mahamutharam - 4,1,1,0,0,0,12,2,1,9,0,11,2,3,6,0,,
2025,10,MANCHERIAL,LUXETTIPET,INDANPALLI,1908316,Thatiguda,2,0,2,0,0,0,0,0,0,0,5,0,4,1,0,,
2025,10,SANGAREDDY,ZAHEERABAD,Allipur,1711383,ALLIPUR - III,1,0,0,1,0,34,4,1,15,14,49,4,0,40,5,,
2025,10,SANGAREDDY,ZAHEERABAD,Machunur,1711158,Bardipoor-I,3,0,0,3,0,40,0,0,35,5,25,0,0,20,5,,
2025,10,SANGAREDDY,ZAHEERABAD,Machunur,1711183,Kuppanagar - I,1,0,0,0,1,36,2,0,18,16,43,0,0,39,4,,
